sku_id,product_category,week_id,sales_qty,inventory_begin,inventory_end,receipts,lead_time_days,unit_cost,holding_cost_rate
SH-003,Smart Home,2025-W08,52.0,494.0,442,0,0,51.34,0.25
AU-009,Audio,2023-W36,15.0,985.0,970,0,0,14.34,0.28
MA-009,Mobile Accessories,2025-W41,57.0,4428.0,5145,774,24,7.95,0.25
CP-009,Computer Peripherals,2025-W12,31.0,1347.0,1316,0,0,49.81,0.25
WR-007,WEARABLES,2025-W07,35.0,459.0,424,0,0,65.79,0.3
CP-005,Computer Peripherals,2024-W02,71.0,393.0,606,284,21,25.49,0.25
WR-008,Wearables,2023-W37,12.0,785.0,773,0,0,121.16,0.3
CP-008,Computer Peripherals,2025-W25,13.0,566.0,553,0,0,23.96,0.25
MA-004,Mobile Accessories,2023-W22,172.0,,986,0,0,17.72,0.25
MA-004,Mobile Accessories,2023-W26,155.0,1512.0,1357,0,0,17.72,0.25
MA-005,Mobile Accessories,2024-W15,337.0,,1998,0,0,15.04,0.25
CP-007,Computer Peripherals,2023-W21,88.0,,824,0,0,24.22,0.25
MA-004,Mobile Accessories,2025-W31,170.0,1329.0,1159,0,0,17.72,0.25
AU-003,Audio,2023-W40,335.0,819.0,1223,739,29,52.28,0.28
CP-006,Computer Peripherals,2024-W27,55.0,504.0,449,0,0,48.7,0.25
WR-010,Wearables,2023-W30,10.0,592.0,706,124,39,38.2,0.3
WR-006,Wearables,2025-W32,41.0,495.0,454,0,0,51.56,0.3
CP-007,Computer Peripherals,2024-W35,87.0,,886,0,0,24.22,0.25
WR-003,wearables,2025-W36,78.0,945.0,867,0,0,115.26,0.3
CP-008,computer peripherals,2025-W26,,553.0,542,0,0,23.96,0.25
CP-006,Computer Peripherals,2024-W02,42.0,383.0,341,0,0,48.7,0.25
AU-006,Audio,2023-W27,164.0,1637.0,1473,0,0,77.66,0.28
MA-008,Mobile Accessories,2024-W44,56.0,2138.0,2082,0,0,8.17,0.25
MA-002,Mobile Accessories,2025-W15,447.0,3032.0,2585,0,0,13.18,0.25
CP-001,Comp. Periph.,2025-W42,130.0,,1388,547,21,44.52,0.25
CP-002,Computer Peripherals,2024-W51,57.0,308.0,581,330,20,9.25,0.25
MA-009,Mobile Accessories,2025-W10,89.0,4420.0,4331,0,0,7.95,0.25
WR-010,Wearables,2024-W28,10.0,641.0,631,0,0,38.2,0.3
MA-010,Mobile Accessories,2025-W19,820.0,3484.0,3402,0,0,7.97,0.25
CP-006,Computer Peripherals,2025-W51,44.0,553.0,509,0,0,48.7,0.25
WR-006,Wearables,2023-W49,118.0,538.0,420,0,0,51.56,0.3
AU-006,Audio,2023-W27,164.0,1637.0,1473,0,0,77.66,0.28
MA-010,Mobile Accessories,2025-W44,73.0,3568.0,3495,0,0,7.97,0.25
MA-003,Mobile Accessories,2023-W19,231.0,1318.0,1087,0,0,5.65,0.25
SH-009,Smart Home,2024-W17,5.0,302.0,297,0,0,28.7,0.25
MA-009,Mobile Accessories,2024-W38,74.0,4707.0,4633,0,0,7.95,0.25
WR-007,Wearables,2024-W44,118.0,297.0,179,0,0,65.79,0.3
MA-007,Mobile Accessories,2023-W10,327.0,2319.0,4135,2143,16,6.61,0.25
SH-001,Smart Home,W30-2024,50.0,413.0,646,283,40,62.71,0.25
AU-005,Audio,2024-W15,,904.0,826,0,0,16.42,0.28
SH-001,Smart Home,2024-W34,58.0,428.0,370,0,0,62.71,0.25
MA-006,Mobile Accessories,2023-W22,,1488.0,1368,0,0,19.49,0.25
WR-006,Wearables,2024-W27,42.0,433.0,391,0,0,51.56,0.3
AU-006,Audio,2023-W07,128.0,1610.0,1482,0,0,77.66,0.28
MA-001,Mobile Accessories,2024-W17,291.0,2795.0,2504,0,0,19.16,0.25
CP-008,Computer Peripherals,2025-W18,13.0,511.0,498,0,0,23.96,0.25
CP-0O7,Computer Peripherals,2025-W01,120.0,1086.0,966,0,0,24.22,0.25
AU-0O8,AUDIO,2025-W29,20.0,986.0,966,0,0,41.93,0.28
AU-001,Audio,2023-W39,67.0,1131.0,1064,0,0,43.01,0.28
WR-008,Wearables,2023-W17,15.0,,715,0,0,121.16,0.3
SH-01O,Smart Home,2025-W38,24.0,973.0,949,0,0,68.84,0.25
CP-004,Computer Peripherals,2024-W20,90.0,1049.0,959,0,0,44.48,0.25
MA-010,Mobile Accessories,2024-W48,68.0,2799.0,2731,0,0,7.97,0.25
WR-005,Wearables,2023-W18,50.0,813.0,763,0,0,131.41,0.3
MA-O01,Mobile Accessories,2025-W47,331.0,2072.0,3082,1341,10,19.16,0.25
AU-008,Audio,2025-W49,29.0,,922,0,0,41.93,0.28
WR-008,Wearables,2024-W28,10.0,721.0,711,0,0,121.16,0.3
AU-004,Audio,2024-W07,63.0,527.0,464,0,0,53.31,0.28
SH-007,Smart Home,2025-W48,75.0,642.0,567,0,0,36.19,0.25
AU-005,Audio,2024-W24,74.0,624.0,969,419,25,16.42,0.28
WR-006,Wearables,2024-W33,35.0,418.0,383,0,0,51.56,0.3
CP-005,Computer Peripherals,2023-W22,54.0,481.0,427,0,0,25.49,0.25
CP-010,Computer Peripherals,2025-W13,27.0,929.0,902,0,0,41.81,0.25
CP-009,Computer Peripherals,2025-W33,31.0,1260.0,1229,0,0,49.81,0.25
MA-006,Mobile Accessories,2024-W28,169.0,1324.0,1155,0,0,19.49,0.25
CP-009,Computer Peripherals,2023-W33,32.0,1451.0,1419,0,0,49.81,0.25
CP-003,Computer Peripherals,2023-W16,107.0,1186.0,1079,0,0,41.52,0.25
SH-008,Smart Home,2024-W34,11.0,376.0,365,0,0,34.45,0.25
CP-002,Computer Peripherals,2023-W01,85.0,581.0,496,0,0,9.25,0.25
SH-008,Smart Home,2025-W33,13.0,325.0,312,0,0,34.45,0.25
CP-009,Computer Peripherals,2023-W49,30.0,1270.0,1240,0,0,49.81,0.25
MA-003,Mobile Accessories,2024-W03,191.0,988.0,1659,862,20,5.65,0.25
MA-010,Mobile Accessories,2023-W29,92.0,,2991,0,0,7.97,0.25
SH-004,Smart Home,2025-W12,28.0,263.0,235,0,0,24.17,0.25
CP-007,Computer Peripherals,2023-W24,120.0,1086.0,966,0,0,24.22,0.25
AU_002,Audio,2024-W12,89.0,1462.0,1373,0,0,25.58,0.28
CP-002,Computer Peripherals,2024-W27,89.0,512.0,423,0,0,9.25,0.25
WR-007,WEARABLES,2025/W35,25.0,371.0,526,180,45,65.79,0.3
AU-002,Audio,2024-W51,,1462.0,1008,0,0,25.58,0.28
SH-003,Smart Home,2025-W52,47.0,519.0,472,0,0,51.34,0.25
MA-006,Mobile Accessories,2024-W10,170.0,1662.0,1492,0,0,19.49,0.25
AU-008,Audio,2024-W01,18.0,911.0,893,0,0,41.93,0.28
MA-008,Mobile Accessories ,2024-W46,,2631.0,2593,0,0,8.17,0.25
MA-002,Mobile Accessories,2023-W20,,2057.0,3368,1738,16,13.18,0.25
WR-009,Wearables,2024-W43,32.0,669.0,637,0,0,89.7,0.3
SH-009,Smart Home,2024-W19,4.0,351.0,347,0,0,28.7,0.25
MA-004,Mobile Accessories,2025-W46,111.0,1460.0,1349,0,0,17.72,0.25
AU-004,Audio,2024-W14,41.0,483.0,757,315,36,53.31,0.28
WR-002,Wearables,2023-W33,51.0,667.0,616,0,0,50.33,0.3
CP-008,Computer Peripherals,2024-W21,13.0,,621,99,16,23.96,0.25
WR-003,Wearables,2024/W08,71.0,942.0,871,0,0,115.26,0.3
WR-005,Wearables,2025-W15,55.0,825.0,770,0,0,131.41,0.3
MA-001,Mobile Accessories,2024-W31,272.0,2664.0,2392,0,0,19.16,0.25
CP-006,Computer Peripherals,2024-W20,,406.0,353,0,0,48.7,0.25
WR-001,Wearables,2024-W37,46.0,922.0,876,0,0,87.21,0.3
MA-006,Mobile Accessories,2023-W37,151.0,1033.0,1662,780,23,19.49,0.25
MA-007,Mobile Accessories,2024-W43,376.0,3790.0,3414,0,0,6.61,0.25
SH-001,Smart Home,2024-W48,55.0,595.0,540,0,0,62.71,0.25
MA-002,Mobile Accessories,2025-W41,350.0,2742.0,2392,0,0,13.18,0.25
WR-009,Wearables,2025-W11,14.0,704.0,690,0,0,89.7,0.3
MA-010,MOBILE ACCESSORIES,2024-W17,79.0,3248.0,3169,0,0,7.97,0.25
MA-002,Mobile Accessories,2025-W24,372.0,3368.0,2996,0,0,13.18,0.25
AU-004,Audio,2023-W01,49.0,757.0,708,0,0,53.31,0.28
WR-008,wearables,2025-W16,13.0,677.0,664,0,0,121.16,0.3
CP-002,Computer Peripherals,2024-W47,57.0,537.0,480,0,0,9.25,0.25
SH-001,Smart Home,2025-W32,64.0,502.0,438,0,0,62.71,0.25
AU-009,Audio,2025-W04,22.0,1000.0,978,0,0,14.34,0.28
AU-002,Audio,2024-W46,316.0,479.0,1462,1299,34,25.58,0.28
MA-009,Mobile Accessories,2023-W24,66.0,4762.0,4696,0,0,7.95,0.25
CP-006,Computer Peripherals,2023-W32,,497.0,423,0,0,48.7,0.25
WR-007,Wearables,2025-W10,28.0,526.0,498,0,0,65.79,0.3
WR-003,Wearables,2024-W51,243.0,1099.0,856,0,0,115.26,0.3
SH-002,Smart Home,2023-W30,61.0,751.0,690,0,0,56.97,0.25
CP-003,Computer Peripherals,2025-W02,164.0,1060.0,896,0,0,41.52,0.25
WR-004,Wearables,2024/W47,304.0,305.0,1691,1690,25,128.43,0.3
WR-001,Wearables,2023-W31,34.0,870.0,836,0,0,87.21,0.3
MA-006,Mobile Accessories,2023-W41,-85.0,1210.0,1097,0,0,19.49,0.25
AU-005,Audio,2025-W26,61.0,830.0,769,0,0,16.42,0.28
AU-003,Audio,2025-W33,101.0,912.0,1223,412,21,52.28,0.28
CP-004,Computer Peripherals,2024-W01,120.0,972.0,852,0,0,44.48,0.25
AU-007,Audio,2025-W43,327.0,1326.0,2356,1357,19,32.71,0.28
WR-008,Wearables,2025-W18,12.0,651.0,639,0,0,121.16,0.3
WR-004,Wearables,2025-W12,71.0,1553.0,1482,0,0,128.43,0.3
SH-007,Smart Home,2025-W46,54.0,771.0,717,0,0,36.19,0.25
AU-005,Audio,2025-W18,71.0,752.0,969,288,24,16.42,0.28
SH-006,Smart Home,2025-W36,36.0,274.0,238,0,0,58.23,0.25
CP-008,Computer Peripherals,2024-W51,14.0,512.0,621,123,18,23.96,0.25
MA-001,Mobile Accessories,2024-W48,279.0,2874.0,2595,0,0,19.16,0.25
SH-005,Smart Home,2024-W02,23.0,217.0,194,0,0,69.09,0.25
MA-005,Mobile Accessories,2025-W17,278.0,2327.0,2049,0,0,15.04,0.25
SH-010,Smart Home,2024-W22,20.0,911.0,891,0,0,68.84,0.25
SH-008,Smart Home,2024-W52,13.0,,348,0,0,34.45,0.25
WR-006,Wearables,2025-W07,31.0,466.0,435,0,0,51.56,0.3
MA-004,Mobile Accessories,2023-W13,190.0,1655.0,1465,0,0,17.72,0.25
SH-008,Smart Home,2024/W20,11.0,300.0,399,110,44,34.45,0.25
SH-010,Smart Home,2025-W49,23.0,995.0,972,0,0,68.84,0.25
CP-007,Computer Peripherals,2024-W17,65.0,917.0,852,0,0,24.22,0.25
MA-008,Mobile Acc.,2024-W14,,2575.0,2510,0,0,8.17,0.25
AU-006,Audio,2023-W24,141.0,1485.0,1866,522,17,77.66,0.28
CP-004,Computer Peripherals,2023-W52,80.0,1052.0,972,0,0,44.48,0.25
SH-008,Smart Home,2024-W41,11.0,385.0,374,0,0,34.45,0.25
MA-0l0,Mobile Accessories,2023-W34,64.0,3362.0,3298,0,0,7.97,0.25
AU-006,Audio,2024-W23,168.0,1596.0,1428,0,0,77.66,0.28
CP-001,Computer Peripherals,2023-W31,152.0,1388.0,1236,0,0,44.52,0.25
MA-003,Mobile Accessories,2024-W39,164.0,1659.0,1495,0,0,5.65,0.25
CP-006,Computer Peripherals,2023-W06,69.0,553.0,484,0,0,48.7,0.25
AU-005,Audio,2023-W12,71.0,655.0,969,385,16,16.42,0.28
MA-007,Mobile Accessories,2023-W14,291.0,2979.0,4135,1447,18,6.61,0.25
SH-009,Smart Home,2023-W19,5.0,311.0,306,0,0,28.7,0.25
AU-004,Audio,2023-W40,104.0,757.0,653,0,0,53.31,0.28
WR-007,Wearables,2025-W15,35.0,499.0,464,0,0,65.79,0.3
CP-007,Computer Peripherals,2023-W18,79.0,711.0,1086,454,35,24.22,0.25
MA-005,Mobile Accessories,2023-W45,389.0,3474.0,3085,0,0,15.04,0.25
MA-002,Mobile Accessories,2024-W11,300.0,2852.0,2552,0,0,13.18,0.25
WR-002, Wearables,2024-W39,62.0,619.0,767,210,19,50.33,0.3
SH-010,Smart Home,2024-W41,24.0,937.0,913,0,0,68.84,0.25
AU-003,Audio,2024-W39,83.0,1113.0,1030,0,0,52.28,0.28
CP-004,Computer Peripherals,2023-W47,78.0,1077.0,999,0,0,44.48,0.25
CP-008,Computer Peripherals,2023-W52,11.0,571.0,560,0,0,23.96,0.25
AU-005,Audio,2023-W30,84.0,969.0,885,0,0,16.42,0.28
AU-007,Audio,2025-W34,102.0,2077.0,1975,0,0,32.71,0.28
AU-001,Audio,2024-W48,302.0,525.0,1131,908,25,43.01,0.28
WR-004,Wearables,2024-W19,74.0,1599.0,1525,0,0,128.43,0.3
CP-009 ,Computer Peripherals,2023-W13,22.0,1451.0,1429,0,0,49.81,0.25
CP-005,Computer Peripherals,2023-W28,51.0,489.0,606,168,27,25.49,0.25
SH-010,Smart Home,2023-W40,17.0,934.0,1071,154,40,68.84,0.25
AU-004,Audio,2025-W14,55.0,525.0,470,0,0,53.31,0.28
MA-005,Mobile Accessories,2025-W50,249.0,2798.0,2549,0,0,15.04,0.25
AU-006,Audio,2024-W43,408.0,613.0,205,0,0,77.66,0.28
AU-010,Audio,2024-W51,75.0,2010.0,1935,0,0,57.05,0.28
WR-009,Wearables,2025-W04,11.0,689.0,678,0,0,89.7,0.3
CP-007,Computer Peripherals,2025-W52,74.0,981.0,907,0,0,24.22,0.25
WR-010,Wearables,2024-W27,8.0,649.0,641,0,0,38.2,0.3
SH-005,SmartHome,2025-W23,19.0,,122,0,0,69.09,0.25
MA-010,Mobile Accessories,2024-W36,74.0,3087.0,3013,0,0,7.97,0.25
WR-003,Wearables,2025-W10,71.0,940.0,869,0,0,115.26,0.3
WR-001,Wearables,2023-W34,580.0,965.0,907,0,0,87.21,0.3
WR-010,Wearables,2023-W34,12.0,668.0,656,0,0,38.2,0.3
CP-005,Computer Peripherals,2025-W39,59.0,496.0,437,0,0,25.49,0.25
WR-004,Wearables,2023-W34,87.0,1470.0,1383,0,0,128.43,0.3
CP-009,Computer Peripherals,2024-W42,32.0,1364.0,1332,0,0,49.81,0.25
WR-010,Wearables,2025-W36,11.0,663.0,652,0,0,38.2,0.3
MA-004,mobile accessories,2023-W50,152.0,1655.0,1503,0,0,17.72,0.25
SH-005,Smart Home,2025-W49,20.0,217.0,197,0,0,69.09,0.25
WR-007,Wearables,2025-W21,32.0,494.0,231,0,0,65.79,0.3
WR-010,Wearables,2023-W27,9.0,623.0,614,0,0,38.2,0.3
CP-006,Computer Peripherals,2024-W8,68.0,396.0,328,0,0,48.7,0.25
WR-002,Wearables,2023-W35,60.0,767.0,707,0,0,50.33,0.3
CP-010,Computer Peripherals,2024-W19,19.0,935.0,916,0,0,41.81,0.25
MA-010,Mobile Accessories,2023-W12,86.0,2602.0,3568,1052,29,7.97,0.25
MA-004,Mobile Accessories,2024-W49,145.0,1339.0,1194,0,0,17.72,0.25
MA-003,Mobile Accessories,2023-W49,176.0,1051.0,875,0,0,5.65,0.25
WR-007,Wearables,2023-W25,28.0,431.0,403,0,0,65.79,0.3
 SH-005,Smart Home,2024-W09,18.0,166.0,148,0,0,69.09,0.25
CP-004,Computer Peripherals,2024-W40,101.0,1025.0,924,0,0,44.48,0.25
SH-007,Smart Home,2023-W30,64.0,728.0,664,0,0,36.19,0.25
AU-010,Audio,2025-W33,35.0,1922.0,1887,0,0,57.05,0.28
WR-006,Wearables,2023-W51,,307.0,157,0,0,51.56,0.3
MA-005,mobile accessories,2025-W32,327.0,2882.0,2555,0,0,15.04,0.25
WR-003,Wearables,2025-W13,72.0,,1027,0,0,115.26,0.3
WR-009,Wearables,2023-W34,12.0,651.0,639,0,0,89.7,0.3
SH-009,Smart Home,2024-W14,6.0,323.0,317,0,0,28.7,0.25
SH-010,Smart Home,2024-W52,13.0,964.0,951,0,0,68.84,0.25
SH-002,Smart Home,2025-W25,56.0,639.0,583,0,0,56.97,0.25
SH-004,Smart Home,2024-W41,20.0,250.0,230,0,0,24.17,0.25
MA-002,Mobile Accessories,2024-W07,361.0,2689.0,2328,0,0,13.18,0.25
WR-005,Wearables,2024-W31,65.0,883.0,818,0,0,131.41,0.3
CP-008,Computer Peripherals,W12-2024,11.0,531.0,520,0,0,23.96,0.25
CP-002,Computer Peripherals,2024-W21,63.0,,473,0,0,9.25,0.25
AU-O03,Audio,2025-W18,96.0,994.0,898,0,0,52.28,0.28
WR-007 ,Wearables,2023-W26,31.0,403.0,372,0,0,65.79,0.3
SH-003,Smart Home,2024-W36,43.0,559.0,516,0,0,51.34,0.25
MA-010,Mobile Accessories,2024-W18,65.0,3169.0,3104,0,0,7.97,0.25
AU-005,Audio,2024-W09,76.0,969.0,893,0,0,16.42,0.28
MA-005,Mobile Accessories,2024-W50,264.0,3187.0,2923,0,0,15.04,0.25
WR-010,Wearables,2024-W07,13.0,568.0,555,0,0,38.2,0.3
WR-003,Wearables,2025-W25,82.0,874.0,792,0,0,115.26,0.3
MA-001,Mobile Accessories,2023-W50,230.0,3082.0,2852,0,0,19.16,0.25
SH-001,Smart Home,2024-W05,73.0,604.0,531,0,0,62.71,0.25
SH-007,Smart Home,2025/W39,77.0,641.0,564,0,0,36.19,0.25
WR-001,Wearables,2023-W11,47.0,965.0,918,0,0,87.21,0.3
MA-006,Mobile Accessories,2025-W04,142.0,1507.0,1365,0,0,19.49,0.25
SH-006,Smart Home,2023-W15,27.0,355.0,328,0,0,58.23,0.25
CP-008,Computer Peripherals,2025-W51,-14.0,542.0,528,0,0,23.96,0.25
AU-009,Audio,2024-W34,20.0,1020.0,1000,0,0,14.34,0.28
CP-006,Computer Peripherals,2024-W47,43.0,,407,0,0,48.7,0.25
SH-007,Smart Home,2024-W33,57.0,515.0,458,0,0,36.19,0.25
MA-004,Mobile Accessories,2023-W49,138.0,972.0,1655,821,21,17.72,0.25
WR-001,Wearables,2023-W49,166.0,333.0,965,798,43,87.21,0.3
AU-009,AUDIO,2025-W38,20.0,1020.0,1000,0,0,14.34,0.28
WR-006,Wearables,2023-W15,39.0,400.0,538,177,21,51.56,0.3
MA-001,Mobile Accessories,2025-W36,224.0,2378.0,3082,928,20,19.16,0.25
CP-004,Computer Peripherals,2023-W43,87.0,1060.0,973,0,0,44.48,0.25
SH-004,Smart Home,2023-W05,30.0,203.0,173,0,0,24.17,0.25
SH-002,SMART HOME,2025-W48,67.0,751.0,684,0,0,56.97,0.25
SH-006,Smart Home,2023-W39,25.0,290.0,265,0,0,58.23,0.25
WR-001,Wearables,2024-W26,44.0,965.0,921,0,0,87.21,0.3
WR-008,Wearables,2024-W07,14.0,735.0,721,0,0,121.16,0.3
MA-001,Mobile Accessories,2025-W09,267.0,3082.0,2815,0,0,19.16,0.25
WR-001,Wearables,2024-W24,52.0,819.0,767,0,0,87.21,0.3
MA-003,Mobile Accessories,2025-W48,234.0,771.0,1659,1122,15,5.65,0.25
SH-0O7,Smart Home,2025-W18,89.0,771.0,682,0,0,36.19,0.25
MA-008,Mobile Accessories,2025-W38,50.0,2532.0,2482,0,0,8.17,0.25
WR-001,Wearables,2025-W27,51.0,860.0,809,0,0,87.21,0.3
MA-004,Mobile Accessories,2025-W23,167.0,1361.0,1194,0,0,17.72,0.25
CP-002,Computer Peripherals,2024-W01,69.0,551.0,482,0,0,9.25,0.25
MA-003,Mobile Accessories,2025-W35,185.0,1051.0,866,0,0,5.65,0.25
CP-004,Computer Peripherals,2025-W08,123.0,,647,0,0,44.48,0.25
WR-002,Wearables,2023-W02,58.0,706.0,648,0,0,50.33,0.3
WR-009,Wearables,2024-W31,13.0,698.0,685,0,0,89.7,0.3
CP-002,Computer Peripherals,W48-2024,52.0,480.0,428,0,0,9.25,0.25
MA-003,Mobile Accessories,2023-W01,180.0,1659.0,1479,0,0,5.65,0.25
WR-006,Wearables,2025-W25,33.0,409.0,538,162,31,51.56,0.3
SH-004,Smart Home,2025-W03,31.0,236.0,205,0,0,24.17,0.25
CP-003,Computer Peripherals,2024-W48,95.0,1154.0,1059,0,0,41.52,0.25
SH-O01,Smart Home,2023-W35,62.0,553.0,491,0,0,62.71,0.25
SH-007,Smart Home,2024-W35,74.0,771.0,697,0,0,36.19,0.25
CP-005,Computer Peripherals,2025-W12,57.0,435.0,378,0,0,25.49,0.25
MA-003,Mobile Accessories,2025-W36,177.0,866.0,689,0,0,5.65,0.25
WR-001,Wearables,2023-W47,176.0,620.0,444,0,0,87.21,0.3
CP_010,Computer Peripherals,2023-W44,18.0,967.0,949,0,0,41.81,0.25
SH-002,Smart Home,2024-W47,37.0,546.0,509,0,0,56.97,0.25
WR-004,Wearables,2023-W39,75.0,1444.0,1369,0,0,128.43,0.3
MA-006,Mobile Accessories,2025-W07,211.0,1662.0,1451,0,0,19.49,0.25
SH-010,Smart Home,2023-W15,21.0,981.0,960,0,0,68.84,0.25
AU-008,Audio,2025-W08,22.0,1039.0,1017,0,0,41.93,0.28
MA-005,Mobile Accessories,2023-W35,328.0,3474.0,3146,0,0,15.04,0.25
MA-010,Mobile Accessories,2024-W51,73.0,3568.0,3495,0,0,7.97,0.25
WR-006,Wearables,2025-W45,155.0,221.0,66,0,0,51.56,0.3
CP-008,Computer Peripherals,2025-W39,12.0,516.0,504,0,0,23.96,0.25
SH-009,Smart Home,2023-W33,6.0,284.0,278,0,0,28.7,0.25
MA-007,Mobile Accessories,2024-W12,,3769.0,3387,0,0,6.61,0.25
MA-003,MOBILE ACCESSORIES,2024-W26,119.0,1236.0,1117,0,0,5.65,0.25
WR-002,WEARABLES,2025-W28,48.0,767.0,719,0,0,50.33,0.3
AU-005,Audio,2025-W43,167.0,671.0,504,0,0,16.42,0.28
MA-010,Mobile Accessories,2024-W21,81.0,2981.0,3568,668,14,7.97,0.25
AU-005,Audio,2024-W05,,969.0,901,0,0,16.42,0.28
SH-007,Smart Home,2023-W48,62.0,704.0,642,0,0,36.19,0.25
SH-007,Smart Home,2024-W07,65.0,714.0,649,0,0,36.19,0.25
SH-003,Smart Home,2025-W49,52.0,461.0,409,0,0,51.34,0.25
WR-006,Wearables,2024-W22,39.0,428.0,389,0,0,51.56,0.3
SH-010,Smart Home,2025-W47,12.0,1031.0,1019,0,0,68.84,0.25
AU-010,Audio,2023-W09,46.0,1713.0,2010,343,13,57.05,0.28
WR-002,Wearables,2025-W07,66.0,714.0,648,0,0,50.33,0.3
AU-008,Audio,2025-W20,20.0,973.0,953,0,0,41.93,0.28
AU-003,Audio,2023-W52,164.0,1046.0,882,0,0,52.28,0.28
MA-005,Mobile Accessories,2025-W31,284.0,3166.0,2882,0,0,15.04,0.25
MA-005,Mobile Accessories,2024-W25,253.0,2574.0,2321,0,0,15.04,0.25
SH-006,Smart Home,2023-W17,38.0,291.0,253,0,0,58.23,0.25
MA-009,Mob. Acc.,2023-W46,96.0,4781.0,4685,0,0,7.95,0.25
SH-006,Smart Home,2024-W18,49.0,355.0,306,0,0,58.23,0.25
AU-009,Audio,2024-W14,19.0,1020.0,1001,0,0,14.34,0.28
SH-004,Smart Home,2023-W16,24.0,219.0,195,0,0,24.17,0.25
AU-007,Audio,2023-W40,347.0,2356.0,2009,0,0,32.71,0.28
SH-004,Smart Home,2023-W47,19.0,220.0,201,0,0,24.17,0.25
AU-003,Audio,2023-W36,91.0,1223.0,1132,0,0,52.28,0.28
CP-006,Computer Peripherals,2024-W37,55.0,502.0,447,0,0,48.7,0.25
CP-006,Computer Peripherals,2025-W26,51.0,454.0,403,0,0,48.7,0.25
MA-003,Mobile Accessories,2024-W05,186.0,1535.0,1349,0,0,5.65,0.25
AU-003,Audio,2024-W14,88.0,1223.0,1135,0,0,52.28,0.28
SH-004,Smart Home,2024-W21,25.0,167.0,142,0,0,24.17,0.25
MA-008,Mobile Accessories,2024-W08,51.0,2280.0,2229,0,0,8.17,0.25
SH-010,Smart Home,2024-W08,15.0,1036.0,1021,0,0,68.84,0.25
CP-003,Computer Peripherals,2025-W17,116.0,960.0,1274,430,12,41.52,0.25
WR-008,Wearables,2023-W02,11.0,,760,0,0,121.16,0.3
SH-005,smart home,2025-W10,,192.0,161,0,0,69.09,0.25
AU-010,Audio,2023-W47,83.0,1297.0,1214,0,0,57.05,0.28
WR-006,Wearables,2023-W06,28.0,357.0,538,209,31,51.56,0.3
MA_002,Mobile Accessories,2023-W36,336.0,2667.0,2331,0,0,13.18,0.25
WR-002,Wearables,2024-W49,198.0,582.0,384,0,0,50.33,0.3
CP-005,Computer Peripherals,2025-W23,49.0,565.0,516,0,0,25.49,0.25
MA-002,Mobile Accessories,2023-W19,321.0,2378.0,2057,0,0,13.18,0.25
AU-003,Audio,2023-W32,90.0,1223.0,1133,0,0,52.28,0.28
MA-008,Mobile Accessories,2023-W08,52.0,2273.0,2631,410,13,8.17,0.25
CP-005,Computer Peripherals,2023-W32,57.0,443.0,386,0,0,25.49,0.25
WR-0O4,Wearables,2024-W07,80.0,1691.0,1611,0,0,128.43,0.3
WR-002,Wearables,2025-W29,,719.0,665,0,0,50.33,0.3
WR-005,Wearables,2024-W25,58.0,940.0,882,0,0,131.41,0.3
AU-005,Audio,2025-W05,69.0,969.0,900,0,0,16.42,0.28
SH-005,Smart Home,2025-W33,27.0,160.0,133,0,0,69.09,0.25
MA-006,Mobile Accessories,2023-W25,173.0,1662.0,1489,0,0,19.49,0.25
CP-009,Computer Peripherals,2025-W10,41.0,1417.0,1376,0,0,49.81,0.25
CP-002,Computer Peripherals,2024-W33,64.0,440.0,376,0,0,9.25,0.25
MA-008,Mobile Accessories,2024-W21,44.0,2203.0,2159,0,0,8.17,0.25
WR-009,Wearables,2025-W45,48.0,713.0,665,0,0,89.7,0.3
SH-005,Smart Home,2025-W48,20.0,140.0,217,97,28,69.09,0.25
WR-0O5,Wearables,2024-W41,136.0,940.0,804,0,0,131.41,0.3
SH-003,Smart Home,2025-W02,49.0,559.0,510,0,0,51.34,0.25
CP-003,Computer Peripherals,2024-W01,129.0,1274.0,1145,0,0,41.52,0.25
WR-004,wearables,2024-W25,90.0,1466.0,1376,0,0,128.43,0.3
CP-007,Computer Peripherals,2024-W30,115.0,978.0,863,0,0,24.22,0.25
AU-001,Audio,2024-W50,269.0,868.0,599,0,0,43.01,0.28
MA-004,Mobile Accessories,2023-W41,154.0,1305.0,970,0,0,17.72,0.25
MA-002,Mobile Accessories,2023-W11,380.0,1718.0,3368,2030,19,13.18,0.25
WR-007,Wearables,2025-W17,30.0,436.0,406,0,0,65.79,0.3
SH-010,Smart Home,2023-W07,14.0,960.0,946,0,0,68.84,0.25
MA-007,Mobile Accessories,2024-W19,308.0,3444.0,3136,0,0,6.61,0.25
CP-007,Computer Peripherals,2023-W02,102.0,990.0,888,0,0,24.22,0.25
WR-001,Wearables,2025-W46,,210.0,18,0,0,87.21,0.3
CP-005,Computer Peripherals,2025-W21,47.0,471.0,606,182,30,25.49,0.25
WR-003,Wearables,2024-W11,92.0,,1007,0,0,115.26,0.3
WR-008,Wearables,2024-W01,12.0,453.0,441,0,0,121.16,0.3
MA-001,Mobile Accessories,2024-W52,271.0,2843.0,2572,0,0,19.16,0.25
WR-001,Wearables,2025-W42,209.0,965.0,756,0,0,87.21,0.3
MA-008,Mobile Accessories,2023-W20,,2052.0,2631,624,15,8.17,0.25
