sku_id,product_category,week_id,sales_qty,inventory_begin,inventory_end,receipts,lead_time_days,unit_cost,holding_cost_rate
MA-004,Mobile Accessories,2023-W29,178.0,884.0,706,0,16,17.72,0.25
MA-004,Mobile Accessories,2023-W30,163.0,706.0,543,0,31,17.72,0.25
MA-004,Mobile Accessories,2023-W31,188.0,543.0,1342,987,22,17.72,0.25
MA-004,Mobile Accessories,2023-W32,153.0,1342.0,1189,0,21,17.72,0.25
MA-004,Mobile Accessories,2023-W33,169.0,1189.0,1020,0,23,17.72,0.25
MA-004,Mobile Accessories,2023W34,137.0,1020.0,883,0,24,17.72,0.25
MA-004,Mobile Accessories,2023-W35,137.0,883.0,746,0,29,17.72,0.25
MA-004,Mobile Accessories,2023-W36,145.0,746.0,601,0,22,17.72,0.25
MA-004,Mobile Accessories,2023-W37,189.0,601.0,1399,987,19,17.72,0.25
MA-004,Mobile Accessories,2023-W38,172.0,1399.0,1227,0,28,17.72,0.25
MA-004,Mobile Accessories,2023-W39,178.0,1227.0,1049,0,22,17.72,0.25
MA-004,Mobile Accessories,2023-W40,122.0,1049.0,1025,0,16,17.72,0.25
MA-004,Mobile Accessories,2023-W41,190.0,927.0,737,0,23,17.72,0.25
MA-004,Mobile Accessories,2023-W42,182.0,737.0,555,0,24,17.72,0.25
MA-004,Mobile Accessories,2023-W43,196.0,555.0,1346,987,19,17.72,0.25
MA-004,Mobile Accessories,2023-W44,167.0,1346.0,1179,0,15,17.72,0.25
MA-004,Mobile Accessories,2023-W45,132.0,1179.0,1047,0,12,17.72,0.25
MA-004,Mobile Accessories,2023-W46,142.0,1047.0,905,0,28,17.72,0.25
MA-004,Mobile Accessories,2023-W47,126.0,905.0,779,0,19,17.72,0.25
MA-004,Mobile Accessories,2023-W48,132.0,779.0,647,0,17,17.72,0.25
MA-004,Mobile Accessories,2023-W49,168.0,647.0,1466,987,17,17.72,0.25
MA-004,Mobile Accessories,2023-W50,191.0,1466.0,1275,0,28,17.72,0.25
MA-004,Mobile Accessories,2023-W51,109.0,1275.0,1166,0,17,17.72,0.25
MA_004,Mobile Accessories,2023-W52,165.0,1166.0,1001,0,26,17.72,0.25
MA-004,Mobile Accessories,2024-W01,153.0,1001.0,848,0,20,17.72,0.25
MA-00D,Mobile Accessories,2024-W02,135.0,848.0,713,0,13,17.72,0.25
MA-004,Mobile Accessories,2024-W03,200.0,713.0,513,0,11,17.72,0.25
MA-004,Mobile Acc,2024-W04,221.0,513.0,1279,987,24,17.72,0.25
MA-004,Mobile Accessories,2024-W5,181.0,1279.0,1098,0,23,17.72,0.25
MA-004,Mobile Accessories,2024-W06,158.0,1098.0,940,0,22,17.72,0.25
MA-004,Mobile Accessories,2024-W07,159.0,940.0,781,0,23,17.72,0.25
MA-004,Mobile Accessories,2024-W08,163.0,781.0,618,0,16,17.72,0.25
MA-004,Mobile Accessories,2024-W09,143.0,618.0,1462,987,16,17.72,0.25
MA-004,Mobile Accessories,2024-W10,188.0,1462.0,1274,0,17,17.72,0.25
MA-004,Mobile Accessories,2024-W11,117.0,1274.0,1157,0,22,17.72,0.25
MA-004,Mobile Accessories,W12-2024,201.0,1157.0,956,0,24,17.72,0.25
MA-004,Mobile Acc,2024-W13,149.0,956.0,807,0,13,17.72,0.25
MA-004,Mobile Accessories,2024-W14,161.0,807.0,646,0,20,17.72,0.25
MA-004,Mobile Accessories,W15-2024,140.0,646.0,1493,987,23,17.72,0.25
MA-004,Mobile Accessories,2024-W16,210.0,1493.0,1283,0,22,17.72,0.25
MA-004,Mobile Accessories,2024-W17,168.0,1283.0,1115,0,16,17.72,0.25
MA-004,Mobile Accessories,2024-W18,199.0,1115.0,916,0,20,17.72,0.25
MA-004,Mobile Accessories,2024-W19,150.0,916.0,766,0,21,17.72,0.25
MA-004,Mobile Accessories,2024-W20,176.0,766.0,590,0,21,17.72,0.25
MA-004,Mobile Accessories,2024-W21,194.0,590.0,1383,987,22,17.72,0.25
MA-004,Mobile Accessories,2024-W22,157.0,1383.0,1226,0,23,17.72,0.25
MA004,Mobile Acc,2024-W23,176.0,1226.0,1050,0,14,17.72,0.25
MA-004,Mobile Accessories,2024-W24,192.0,,858,0,19,17.72,0.25
MA-004,Mobile Accessories,2024-W25,157.0,858.0,701,0,24,17.72,0.25
MA-004,Mobile Accessories,2024-W26,182.0,701.0,519,0,17,17.72,0.25
MA-004,Mobile Accessories,2024-W27,184.0,519.0,1322,987,18,17.72,0.25
MA-004,Mobile Accessories,2024-W28,209.0,1322.0,1113,0,16,17.72,0.25
MA-004,Mobile Accessories,2024-W29,170.0,1113.0,943,0,17,17.72,0.25
MA-004,Mobile Accessories,2024-W30,219.0,943.0,724,0,14,17.72,0.25
MA-004,Mobile Accessories,2024-W31,177.0,724.0,547,0,17,17.72,0.25
MA-004,Mobile Accessories,2024-W32,155.0,547.0,1379,987,23,17.72,0.25
MA-004,Mobile Accessories,2024-W32,-53.0,547.0,1379,987,23,17.72,0.25
MA-004,Mobile Accessories  ,2024-W33,194.0,1379.0,1185,0,29,17.72,0.25
MA-004,Mobile Accessories,2024-W34,126.0,1185.0,1059,0,22,17.72,0.25
MA-004,Mobile Accessories,2024-W35,200.0,1059.0,859,0,12,17.72,0.25
MA-004,Mobile Accessories,2024-W36,172.0,859.0,687,0,20,17.72,0.25
MA-004,Mobile Accessories,2024-W37,,687.0,513,0,17,17.72,0.25
MA-004,Mobile Accessories,2024-W38,1290.0,513.0,1371,987,11,17.72,0.25
MA-004,Mobile Accessories,2024-W39,188.0,1371.0,1183,0,26,17.72,0.25
MA-004,Mobile Accessories,2024-W40,171.0,1183.0,1012,0,18,17.72,0.25
MA-004,Mobile Accessories,2024-W41,124.0,1012.0,888,0,23,17.72,0.25
MA-004,Mobile Accessories,2024-W42,137.0,888.0,751,0,17,17.72,0.25
MA-004,Mobile Accessories,2024-W43,150.0,751.0,601,0,20,17.72,0.25
MA-004,Mobile Accessories,2024-W44,145.0,601.0,1443,987,21,17.72,0.25
MA-004,Mobile Accessories,2024-W45,149.0,1443.0,1294,0,24,17.72,0.25
MA-004,Mobile Accessories,2024-W46,189.0,1294.0,1105,0,21,17.72,0.25
MA-004,Mobile Accessories,2024-W47,175.0,1105.0,930,0,31,17.72,0.25
MA-004,Mobile Accessories,2024-W48,135.0,930.0,795,0,14,17.72,0.25
MA-004,Mobile Accessories,2024-W49,181.0,795.0,614,0,30,17.72,0.25
MA-004,Mobile Accessories,2024-W50,158.0,614.0,1443,987,29,17.72,0.25
MA-004,Mobile Accessories,2024-W51,166.0,1443.0,1277,0,17,17.72,0.25
MA-004,Mobile Accessories,2024-W52,1400.0,1277.0,1137,0,24,17.72,0.25
MA-004,Mobile Accessories,2025-W01,141.0,1137.0,996,0,21,17.72,0.25
MA-004,Mobile Accessories,2025W02,203.0,996.0,793,0,19,17.72,0.25
MA-004,Mobile Accessories,2025-W03,196.0,793.0,597,0,14,17.72,0.25
MA-004,Mobile Accessories,2025-W04,151.0,597.0,1433,987,13,17.72,0.25
MA-004,Mobile Accessories,2025-W05,166.0,1433.0,1267,0,24,17.72,0.25
MA-004,Mobile Accessories,2025-W06,166.0,1267.0,1101,0,27,17.72,0.25
MA-004,Mobile Accessories,2025-W07,146.0,1101.0,955,0,22,17.72,0.25
MA-004,Mobile Accessories,2025-W08,151.0,955.0,804,0,22,17.72,0.25
MA-004,Mobile Accessories,2025-W09,176.0,804.0,628,0,23,17.72,0.25
MA-004,Mobile Accessories,2025-W10,138.0,628.0,1477,987,16,17.72,0.25
MA-004,Mobile Accessories,2025-W11,147.0,1477.0,1330,0,19,17.72,0.25
MA-004,Mobile Accessories,2025-W12,166.0,1330.0,1164,0,24,17.72,0.25
MA-004,Mobile Accessories,2025-W13,143.0,1164.0,1021,0,12,17.72,0.25
MA-004,Mobile Accessories,2025-W14,217.0,1021.0,804,0,15,17.72,0.25
MA-004,  Mobile Accessories,2025-W15,185.0,804.0,619,0,21,17.72,0.25
MA-004,Mobile Accessories,2025-W16,170.0,619.0,1436,987,20,17.72,0.25
MA-004,Mobile Accessories,2025-W17,155.0,1436.0,1281,0,23,17.72,0.25
MA-004,Mobile Accessories,2025-W18,153.0,1281.0,1128,0,26,17.72,0.25
MA-004,Mobile Accessories,2025-W19,178.0,1128.0,950,0,23,17.72,0.25
MA-004,Mobile Accessories,2025-W20,152.0,950.0,798,0,19,17.72,0.25
MA-004,Mobile Accessories,2025-W21,135.0,798.0,663,0,19,17.72,0.25
MA-004,Mobile Accessories,2025-W22,138.0,663.0,525,0,27,17.72,0.25
MA-004,Mobile Accessories,2025/W23,165.0,525.0,1347,987,21,17.72,0.25
MA-004,Mobile Accessories,2025-W24,158.0,1347.0,1189,0,21,17.72,0.25
MA-004,Mobile Accessories,2025-W25,225.0,1189.0,964,0,19,17.72,0.25
MA-004,Mobile Accessories,2025-W26,148.0,964.0,816,0,23,17.72,0.25
MA-004,Mobile Accessories,2025-W27,102.0,816.0,714,0,21,17.72,0.25
MA-004,Mobile Accessories,2025-W28,155.0,714.0,559,0,16,17.72,0.25
MA-004,mobile accessories,2025-W29,177.0,559.0,1369,987,21,17.72,0.25
MA-004,Mobile Accessories,2025-W30,120.0,1369.0,1249,0,17,17.72,0.25
MA-004,Mobile Accessories,2025-W31,93.0,1249.0,1156,0,22,17.72,0.25
MA-004,Mobile Accessories,2025-W32,171.0,1156.0,985,0,17,17.72,0.25
MA-004,Mobile Accessories,2025-W33,177.0,985.0,808,0,14,17.72,0.25
MA-004,Mobile Accessories,2025-W34,140.0,808.0,668,0,23,17.72,0.25
MA-004,mobile accessories,2025-W35,147.0,668.0,521,0,20,17.72,0.25
MA-004,Mobile Accessories,2025-W36,150.0,521.0,1358,987,18,17.72,0.25
MA-004,Mobile Accessories,2025-W37,155.0,1358.0,1203,0,17,17.72,0.25
MA-004,Mobile Accessories,2025-W38,171.0,1203.0,1032,0,17,17.72,0.25
MA-004,Mobile Accessories,2025-W39,164.0,1032.0,868,0,17,17.72,0.25
MA-004,Mobile Accessories,2025-W40,126.0,868.0,742,0,25,17.72,0.25
MA-004,Mobile Accessories,2025-W41,176.0,742.0,566,0,32,17.72,0.25
MA-004,Mobile Accessories,2025-W42,138.0,566.0,1415,987,19,17.72,0.25
MA-004,Mobile Accessories,2025-W43,161.0,1415.0,1254,0,25,17.72,0.25
MA-I04,Mobile Accessories,2025-W44,152.0,1254.0,1102,0,15,17.72,0.25
MA-004,Mobile Accessories,2025-W45,194.0,1102.0,908,0,19,17.72,0.25
MA-004,Mobile Accessories,2025-W46,186.0,908.0,722,0,24,17.72,0.25
MA-004,Mobile Accessories,2025-W47,163.0,722.0,559,0,20,17.72,0.25
MA-004,Mobile Accessories,2025-W48,154.0,559.0,1392,987,20,17.72,0.25
MA-004,Mobile Accessories,2025-W49,185.0,1392.0,1207,0,17,17.72,0.25
MA-004,Mobile Accessories,2025-W50,167.0,1207.0,1040,0,15,17.72,0.25
MA-004,Mobile Accessories,2025-W50,167.0,1207.0,1040,0,15,17.72,0.25
MA-004,Mobile Accessories,2025-W51,139.0,1040.0,901,0,20,17.72,0.25
MA-004,Mobile Accessories,2025-W52,116.0,901.0,785,0,31,17.72,0.25
MA-005,Mobile Accessories,2023-W01,73.0,720.0,647,0,20,15.04,0.25
MA-005,Mobile Accessories,2023W02,105.0,647.0,542,0,16,15.04,0.25
MA-005,Mobile Accessories,2023-W03,58.0,542.0,484,0,18,15.04,0.25
MA-005,Mobile Accessories,2023-W04,78.0,484.0,406,0,9,15.04,0.25
MA-005,Mobile Accessories,2023-W04,78.0,484.0,406,0,9,15.04,0.25
MA-005,Mobile Accessories,2023-W05,93.0,406.0,313,0,22,15.04,0.25
MA-005,Mobile Accessories,2023-W06,105.0,313.0,748,540,15,15.04,0.25
MA-005,Mobile Accessories,2023-W07,68.0,748.0,680,0,18,15.04,0.25
MA-005,Mobile Accessories,2023-W08,88.0,680.0,592,0,25,15.04,0.25
MA-005,mobile accessories,2023-W09,109.0,592.0,483,0,27,15.04,0.25
MA-005,Mobile Accessories,2023-W10,93.0,483.0,390,0,24,15.04,0.25
MA-005,Mobile Accessories,2023-W11,81.0,390.0,309,0,21,15.04,0.25
MA-005,Mobile Accessories,2023-W12,73.0,,776,540,21,15.04,0.25
MA-005,Mobile Accessories,2023-W13,91.0,776.0,685,0,29,15.04,0.25
MA-005,Mobile Accessories,2023-W14,86.0,685.0,599,0,21,15.04,0.25
MA-005,Mobile Accessories,2023-W15,93.0,599.0,506,0,18,15.04,0.25
MA-005,Mobile Accessories,2023-W16,79.0,506.0,427,0,27,15.04,0.25
 MA-005 ,Mobile Accessories,2023-W17,76.0,427.0,351,0,14,15.04,0.25
MA-005,Mobile Accessories,2023-W18,99.0,351.0,792,540,26,15.04,0.25
MA-005,Mobile Accessories,2023-W19,83.0,792.0,882,0,18,15.04,0.25
MA-005,Mobile Accessories,2023-W19,83.0,792.0,709,0,18,15.04,0.25
MA-005,Mob. Acc.,2023-W20,93.0,709.0,616,0,17,15.04,0.25
MA_005,Mobile Accessories,2023-W21,79.0,616.0,537,0,25,15.04,0.25
MA-005,Mobile Accessories,2023-W22,98.0,537.0,439,0,27,15.04,0.25
MA-005,Mobile Accessories,2023-W23,73.0,439.0,366,0,18,15.04,0.25
MA-00P,Mobile Accessories,2023-W24,93.0,,273,0,16,15.04,0.25
MA-005,Mobile Accessories,2023-W25,98.0,273.0,715,540,27,15.04,0.25
MA-005,Mobile Accessories,2023-W26,82.0,715.0,633,0,21,15.04,0.25
MA-005,Mobile Accessories,2023-W27,109.0,633.0,524,0,29,15.04,0.25
MA-005,Mobile Accessories,2023-W28,100.0,524.0,424,0,23,15.04,0.25
MA-005,Mobile Accessories,2023-W29,78.0,424.0,346,0,22,15.04,0.25
MA-005,Mobile Accessories,2023-W30,97.0,346.0,789,540,19,15.04,0.25
MA-005,Mobile Accessories,2023-W31,82.0,789.0,707,0,14,15.04,0.25
MA-005,Mobile Accessories,2023-W32,66.0,707.0,641,0,11,15.04,0.25
MA-005,Mobile Accessories,2023-W33,97.0,641.0,544,0,21,15.04,0.25
MA-005,Mobile Accessories,2023-W34,83.0,544.0,461,0,19,15.04,0.25
MA-005,Mobile Accessories  ,2023-W35,92.0,461.0,369,0,20,15.04,0.25
MA-005,Mobile Accessories,2023-W36,71.0,,298,0,25,15.04,0.25
MA-005,Mobile Accessories,2023-W37,94.0,298.0,744,540,22,15.04,0.25
MA-005,Mobile Accessories,2023-W38,101.0,744.0,643,0,16,15.04,0.25
MA-005,Mobile Accessories,2023-W39,106.0,643.0,537,0,20,15.04,0.25
MA-005,Mobile Accessories,2023-W40,102.0,537.0,435,0,24,15.04,0.25
MA-005,Mobile Accessories,2023-W41,76.0,435.0,359,0,23,15.04,0.25
MA-005,Mobile Accessories,2023-W42,94.0,359.0,805,540,21,15.04,0.25
MA-005,Mobile Accessories,2023-W43,88.0,805.0,717,0,20,15.04,0.25
MA-005,Mobile Accessories,2023-W44,,717.0,616,0,23,15.04,0.25
MA-005,Mobile Accessories,2023-W45,90.0,616.0,526,0,13,15.04,0.25
MA-005,Mobile Accessories,2023-W46,,526.0,430,0,24,15.04,0.25
MA-005,Mobile Accessories,2023-W47,121.0,430.0,309,0,26,15.04,0.25
MA-005,Mobile Accessories,2023-W48,64.0,309.0,785,540,21,15.04,0.25
MA-005,Mobile Accessories,2023-W49,114.0,785.0,671,0,24,15.04,0.25
MA_005,Mobile Accessories,2023-W50,94.0,671.0,577,0,25,15.04,0.25
MA-005,Mobile Accessories,2023-W51,81.0,577.0,496,0,23,15.04,0.25
MA-005,Mobile Accessories,2023-W52,86.0,496.0,410,0,20,15.04,0.25
MA-005,Mobile Accessories,2024-W01,101.0,410.0,309,0,16,15.04,0.25
MA-005,Mobile Accessories,2024-W02,107.0,309.0,742,540,18,15.04,0.25
MA-005,Mobile Accessories,2024-W03,93.0,742.0,649,0,13,15.04,0.25
MA-005,Mobile Accessories,2024-W04,99.0,649.0,550,0,28,15.04,0.25
MA-005,Mobile Accessories,2024-W05,83.0,550.0,467,0,15,15.04,0.25
MA-005,Mobile Accessories,2024-W06,93.0,467.0,374,0,28,15.04,0.25
MA-005,Mobile Accessories,2024-W07,70.0,374.0,304,0,15,15.04,0.25
MA-005,Mobile Accessories,2024-W08,83.0,304.0,761,540,16,15.04,0.25
MA-005,Mobile Accessories,2024-W09,79.0,761.0,682,0,10,15.04,0.25
MA-005,Mobile Accessories,2024-W10,98.0,682.0,584,0,22,15.04,0.25
MA-005,Mobile Accessories,2024-W11,67.0,584.0,517,0,28,15.04,0.25
MA-005,Mobile Accessories,2024-W12,112.0,517.0,405,0,17,15.04,0.25
MA-005,Mobile Accessories,2024-W13,105.0,405.0,300,0,18,15.04,0.25
MA-005,Mobile Accessories,2024-W14,92.0,300.0,748,540,16,15.04,0.25
MA-005,Mobile Accessories,2024-W15,120.0,748.0,628,0,19,15.04,0.25
MA-005,Mobile Accessories,2024-W16,91.0,628.0,537,0,17,15.04,0.25
MA-005,Mobile Accessories,2024-W17,115.0,537.0,422,0,30,15.04,0.25
MA-005,Mobile Accessories,2024-W18,112.0,422.0,310,0,25,15.04,0.25
MA-005,Mobile Accessories,2024-W19,81.0,310.0,769,540,25,15.04,0.25
MA-005,Mobile Accessories,2024-W20,89.0,769.0,680,0,27,15.04,0.25
MA-005,MOBILE ACCESSORIES,2024-W20,89.0,769.0,680,0,27,15.04,0.25
MA-005,Mobile Accessories,2024-W21,105.0,680.0,575,0,17,15.04,0.25
MA-005,Mobile Accessories,2024-W22,102.0,575.0,473,0,24,15.04,0.25
MA-005,Mobile Accessories,2024-W23,52.0,473.0,421,0,25,15.04,0.25
MA-005,Mobile Accessories,2024-W24,84.0,421.0,337,0,16,15.04,0.25
MA-005,Mobile Accessories,2024-W25,78.0,337.0,799,540,20,15.04,0.25
MA-005,Mobile Accessories,2024-W26,96.0,799.0,703,0,14,15.04,0.25
MA-005,Mobile Accessories,2024-W27,92.0,703.0,611,0,23,15.04,0.25
MA-005,Mobile Accessories,2024-W28,115.0,611.0,496,0,15,15.04,0.25
MA-005,Mobile Accessories,2024-W29,85.0,496.0,411,0,22,15.04,0.25
MA-005,Mobile Accessories,2024-W29,85.0,496.0,411,0,22,15.04,0.25
MA-005,Mobile Accessories,2024-W30,105.0,411.0,306,0,19,15.04,0.25
MA-005,Mobile Accessories,2024-W31,106.0,306.0,740,540,11,15.04,0.25
MA-005,Mobile Accessories,2024-W32,73.0,740.0,667,0,22,15.04,0.25
MA-005,Mobile Accessories,2024-W33,71.0,,596,0,15,15.04,0.25
MA-005,Mobile Accessories,2024-W34,82.0,596.0,514,0,24,15.04,0.25
MA-005,Mobile Accessories,2024-W35,64.0,514.0,450,0,21,15.04,0.25
MA-005,Mobile Accessories,2024-W36,104.0,450.0,346,0,20,15.04,0.25
MA-005,Mobile Accessories,2024-W37,85.0,346.0,801,540,23,15.04,0.25
MA-005,Mobile Accessories,2024-W38,87.0,801.0,714,0,27,15.04,0.25
MA-005,Mobile Accessories,2024-W39,75.0,714.0,639,0,20,15.04,0.25
MA-005,Mobile Accessories,2024-W40,92.0,639.0,547,0,19,15.04,0.25
MA-005,Mobile Accessories,2024-W41,51.0,547.0,496,0,20,15.04,0.25
MA-005,Mobile Accessories,2024-W42,102.0,496.0,394,0,24,15.04,0.25
MA-005,Mobile_Accessories,2024-W43,94.0,394.0,300,0,15,15.04,0.25
MA-005,Mobile Accessories,2024-W44,95.0,300.0,745,540,18,15.04,0.25
MA-005,Mobile Accessories,2024-W45,94.0,745.0,651,0,21,15.04,0.25
MA-005,Mobile Accessories,2024-W46,76.0,651.0,575,0,16,15.04,0.25
MA-005,Mobile Accessories,2024-W47,94.0,575.0,481,0,19,15.04,0.25
MA-005,Mobile Accessories,2024-W48,78.0,481.0,403,0,16,15.04,0.25
MA-005,Mobile Accessories,2024-W49,85.0,403.0,318,0,28,15.04,0.25
MA-005,Mobile Accessories,2024-W50,82.0,318.0,776,540,20,15.04,0.25
MA-005,Mobile Accessories,2024-W51,91.0,776.0,685,0,15,15.04,0.25
MA-005,Mobile Accessories,2024-W52,66.0,685.0,619,0,15,15.04,0.25
MA-005,Mobile Accessories,2025-W01,93.0,619.0,526,0,21,15.04,0.25
MA-005,Mobile Accessories,2025-W02,99.0,526.0,427,0,21,15.04,0.25
MA-005,Mobile Accessories,2025-W02,99.0,526.0,427,0,21,15.04,0.25
MA-005,Mobile Accessories,2025-W03,88.0,427.0,339,0,17,15.04,0.25
MA-005,Mobile Accessories,2025-W04,102.0,339.0,777,540,16,15.04,0.25
MA-005,Mobile Accessories,2025-W05,75.0,777.0,702,0,23,15.04,0.25
MA-005,Mobile Accessories,2025-W06,72.0,702.0,630,0,33,15.04,0.25
MA-005,Mobile Accessories,2025-W07,91.0,630.0,539,0,22,15.04,0.25
MA-005,Mobile Accessories,2025-W08,79.0,539.0,460,0,19,15.04,0.25
MA-005,Mobile Accessories,2025-W09,84.0,460.0,376,0,18,15.04,0.25
MA-005,Mobile Accessories,2025-W10,98.0,376.0,278,0,18,15.04,0.25
MA-005,Mobile Accessories,2025-W11,103.0,278.0,715,540,34,15.04,0.25
MA-005,Mobile Accessories,2025-W12,86.0,715.0,629,0,21,15.04,0.25
MA-005,Mobile Accessories,2025-W13,,629.0,534,0,30,15.04,0.25
MA-005,Mobile Accessories,2025-W14,88.0,534.0,446,0,16,15.04,0.25
MA-005,Mobile Accessories,2025-W15,72.0,446.0,374,0,20,15.04,0.25
MA-005,Mobile Accessories,2025-W16,84.0,374.0,290,0,31,15.04,0.25
MA-005,Mobile Accessories,2025-W17,113.0,290.0,717,540,15,15.04,0.25
MA-005,Mobile Accessories,2025-W18,80.0,717.0,637,0,21,15.04,0.25
MA-005,Mobile Accessories,2025-W19,108.0,637.0,529,0,21,15.04,0.25
MA-005,Mobile Accessories,2025-W20,81.0,529.0,448,0,20,15.04,0.25
MA-005,Mobile Accessories,2025-W21,81.0,448.0,367,0,24,15.04,0.25
MA_005,Mobile Accessories,2025-W22,80.0,367.0,287,0,18,15.04,0.25
MA-005,Mobile Accessories,2025-W22,80.0,367.0,287,0,18,15.04,0.25
MA-005,Mobile Accessories,2025-W23,105.0,287.0,722,540,17,15.04,0.25
MA-005,Mobile Accessories,2025-W24,70.0,722.0,652,0,21,15.04,0.25
MA-005,Mobile Accessories,2025-W25,85.0,652.0,567,0,23,15.04,0.25
MA-005,Mobile Accessories,2025-W26,94.0,567.0,473,0,20,15.04,0.25
MA-005,Mobile Accessories,2025-W27,89.0,473.0,384,0,17,15.04,0.25
MA-005,Mobile Accessories,2025-W28,91.0,384.0,293,0,25,15.04,0.25
MA-005,Mobile Accessories,2025-W29,76.0,293.0,757,540,20,15.04,0.25
MA-005,Mobile Accessories,2025-W30,104.0,757.0,653,0,23,15.04,0.25
MA-005,Mobile Accessories,2025-W31,107.0,653.0,546,0,18,15.04,0.25
MA-005,Mobile Accessories,2025-W32,65.0,546.0,481,0,22,15.04,0.25
MA-005,Mobile Accessories,2025-W33,94.0,481.0,387,0,27,15.04,0.25
MA-005,Mobile Accessories,2025-W34,106.0,387.0,281,0,23,15.04,0.25
MA-005,Mobile Accessories,2025-W35,100.0,281.0,721,540,20,15.04,0.25
MA-005,Mobile Accessories,2025-W36,73.0,721.0,648,0,21,15.04,0.25
MA-005,  Mobile Accessories,2025-W37,103.0,648.0,545,0,24,15.04,0.25
MA-005,Mobile Accessories,2025-W38,101.0,545.0,444,0,18,15.04,0.25
MA-005,Mobile Accessories,2025-W39,86.0,444.0,358,0,23,15.04,0.25
MA-005,Mobile Accessories,2025-W40,82.0,358.0,816,540,18,15.04,0.25
MA-005,MOBILE ACCESSORIES,2025-W41,94.0,816.0,722,0,24,15.04,0.25
MA-005,Mobile Accessories,2025-W42,87.0,722.0,635,0,15,15.04,0.25
MA-005,Mobile Accessories,2025-W43,80.0,635.0,555,0,22,15.04,0.25
MA-005,Mobile Accessories,2025-W44,92.0,555.0,463,0,22,15.04,0.25
MA-005,Mobile Accessories,2025-W45,97.0,463.0,366,0,21,15.04,0.25
MA-005,Mobile Acc,W46-2025,93.0,366.0,273,0,20,15.04,0.25
MA-005,Mobile Accessories,2025-W47,105.0,,708,540,28,15.04,0.25
MA-005,Mobile Accessories,2025-W48,74.0,708.0,634,0,19,15.04,0.25
MA-005,Mobile Accessories,2025-W49,90.0,634.0,544,0,19,15.04,0.25
MA-005,Mobile Accessories,2025-W50,114.0,544.0,430,0,22,15.04,0.25
MA-005,Mobile Accessories,2025-W51,79.0,430.0,351,0,23,15.04,0.25
MA-005, Mobile Accessories ,2025-W52,93.0,351.0,798,540,22,15.04,0.25
MA-006,Mobile Accessories,2023-W01,197.0,1241.0,1044,0,22,19.49,0.25
MA-006,Mobile Accessories,2023-W02,148.0,1044.0,896,0,11,19.49,0.25
MA-006,Mobile Accessories,2023-W03,151.0,896.0,745,0,27,19.49,0.25
MA-006,Mobile Accessories,2023-W04,153.0,745.0,592,0,9,19.49,0.25
MA-006,Mobile Accessories,2023-W05,143.0,,1379,930,25,19.49,0.25
MA-006,Mobile Accessories,2023-W06,167.0,1379.0,1212,0,16,19.49,0.25
MA-006,Mobile Accessories,2023-W07,141.0,1212.0,1071,0,18,19.49,0.25
MA-0s6,Mobile Accessories,2023-W08,-56.0,1071.0,932,0,10,19.49,0.25
MA-006,Mobile Accessories,2023-W09,172.0,932.0,760,0,27,19.49,0.25
MA-006,Mobile Accessories,2023-W10,119.0,760.0,641,0,27,19.49,0.25
MA-006,Mobile Accessories,2023-W11,152.0,641.0,489,0,27,19.49,0.25
MA-006,Mobile Accessories,2023-W12,156.0,489.0,1263,930,21,19.49,0.25
MA-006,Mobile Accessories,2023-W13,163.0,1263.0,1100,0,17,19.49,0.25
MA-006,Mobile Accessories,2023-W14,182.0,1100.0,918,0,15,19.49,0.25
MA-006,Mobile Accessories,2023-W15,145.0,918.0,773,0,23,19.49,0.25
MA-006,Mobile Accessories,2023-W16,143.0,773.0,630,0,24,19.49,0.25
MA-006,Mobile Accessories,2023-W17,,630.0,443,0,26,19.49,0.25
MA-006,Mobile Accessories,2023-W18,110.0,443.0,1263,930,21,19.49,0.25
MA-006,Mobile Accessories,2023-W19,179.0,1263.0,1084,0,14,19.49,0.25
MA-006,Mobile Accessories,2023-W20,171.0,1084.0,913,0,24,19.49,0.25
MA-006,Mobile Accessories,2023-W21,126.0,913.0,787,0,25,19.49,0.25
MA-006,Mobile Accessories,2023-W22,161.0,787.0,626,0,24,19.49,0.25
MA-006,Mobile Accessories,2023-W23,132.0,626.0,494,0,21,19.49,0.25
MA-006,Mobile Accessories,2023-W24,115.0,494.0,1309,930,9,19.49,0.25
MA-006,Mobile Accessories,2023-W25,158.0,1309.0,1151,0,26,19.49,0.25
MA-006,Mobile Accessories,2023-W26,161.0,1151.0,990,0,20,19.49,0.25
MA-006,Mobile Accessories,2023-W27,150.0,990.0,840,0,16,19.49,0.25
MA-006,Mobile Accessories,2023-W28,149.0,840.0,691,0,23,19.49,0.25
MA-006,Mobile Accessories,2023-W29,,691.0,546,0,24,19.49,0.25
MA-006,Mobile Accessories,2023-W30,159.0,546.0,1317,930,22,19.49,0.25
MA-006,Mobile Accessories,2023-W31,175.0,1317.0,1142,0,18,19.49,0.25
MA-006,Mobile Accessories,2023-W32,170.0,1142.0,972,0,19,19.49,0.25
MA-006,Mobile Accessories,2023-W33,163.0,,809,0,17,19.49,0.25
MA-006,Mobile Accessories,2023-W34,133.0,809.0,676,0,21,19.49,0.25
MA-006,Mobile Accessories,2023-W35,111.0,676.0,565,0,19,19.49,0.25
MA-006,Mobile Acc,2023-W36,117.0,565.0,1378,930,24,19.49,0.25
